reviewID,neg,neu,pos,compound
41985,0.0,0.692,0.308,0.8402
41986,0.0,1.0,0.0,0.0
41987,0.0,1.0,0.0,0.0
41988,0.0,0.36,0.64,0.7964
41989,0.0,0.336,0.664,0.836
41990,0.0,0.431,0.569,0.765
41991,0.0,0.597,0.403,0.8442
41992,0.0,1.0,0.0,0.0
41993,0.0,0.605,0.395,0.9615
41994,0.0,1.0,0.0,0.0
41995,0.121,0.64,0.24,0.9922
41996,0.0,0.686,0.314,0.9229
41997,0.0,0.773,0.227,0.9167
41998,0.0,0.141,0.859,0.7269
41999,0.0,0.831,0.169,0.6249
42000,0.0,1.0,0.0,0.0
42001,0.099,0.775,0.126,-0.0387
42002,0.061,0.751,0.188,0.9895
42003,0.0,0.58,0.42,0.4404
42004,0.04,0.841,0.118,0.6374
42005,0.0,1.0,0.0,0.0
42006,0.0,0.549,0.451,0.6249
42007,0.206,0.794,0.0,-0.3818
42008,0.218,0.611,0.17,0.2263
42009,0.052,0.746,0.203,0.7841
42010,0.0,0.323,0.677,0.9273
42011,0.0,1.0,0.0,0.0
42012,0.046,0.748,0.206,0.886
42013,0.0,0.683,0.317,0.6776
42014,0.0,0.728,0.272,0.9718
42015,0.1,0.688,0.212,0.9347
42016,0.0,0.427,0.573,0.7717
42017,0.076,0.673,0.25,0.9782
42018,0.0,0.562,0.438,0.5994
42019,0.0,0.562,0.438,0.5994
42020,0.114,0.714,0.173,0.9742
42021,0.036,0.861,0.102,0.4545
42022,0.11,0.785,0.105,-0.1154
42023,0.111,0.656,0.234,0.4588
42024,0.052,0.712,0.236,0.7096
42025,0.0,0.54,0.46,0.7159
42026,0.09,0.752,0.158,0.6218
42027,0.189,0.664,0.147,-0.9077
42028,0.045,0.71,0.245,0.9856
42029,0.0,0.76,0.24,0.6896
42030,0.0,1.0,0.0,0.0
42031,0.0,0.461,0.539,0.8481
42032,0.0,0.656,0.344,0.6369
42033,0.0,0.422,0.578,0.8625
42034,0.122,0.515,0.363,0.8365
42035,0.078,0.604,0.317,0.7588
42036,0.0,0.323,0.677,0.8553
42037,0.0,0.323,0.677,0.8553
42038,0.02,0.684,0.296,0.9782
42039,0.0,0.543,0.457,0.6369
42040,0.0,0.707,0.293,0.8801
42041,0.0,0.4,0.6,0.8396
42042,0.047,0.798,0.156,0.8166
42043,0.0,0.862,0.138,0.34
42044,0.0,0.929,0.071,0.4003
42045,0.0,0.826,0.174,0.9214
42046,0.061,0.606,0.334,0.9765
42047,0.0,0.681,0.319,0.5696
42048,0.135,0.719,0.146,0.7154
42049,0.0,0.793,0.207,0.7777
42050,0.0,0.371,0.629,0.8585
42051,0.142,0.756,0.102,-0.3716
42052,0.0,0.262,0.738,0.8825
42053,0.0,0.233,0.767,0.9552
42054,0.124,0.579,0.297,0.765
42055,0.0,0.513,0.487,0.2263
42056,0.05,0.853,0.097,0.5321
42057,0.0,0.625,0.375,0.34
42058,0.0,0.627,0.373,0.9231
42059,0.067,0.841,0.092,0.8133
42060,0.0,1.0,0.0,0.0
42061,0.08,0.804,0.117,0.373
42062,0.0,1.0,0.0,0.0
42063,0.104,0.751,0.146,-0.2173
42064,0.0,0.846,0.154,0.9116
42065,0.034,0.726,0.24,0.996
42066,0.248,0.692,0.06,-0.7845
42067,0.024,0.899,0.077,0.6436
42068,0.087,0.879,0.034,-0.8575
42069,0.103,0.731,0.166,0.3182
42070,0.074,0.894,0.031,-0.8265
42071,0.059,0.832,0.109,0.211
42072,0.077,0.847,0.076,-0.0387
42073,0.228,0.693,0.079,-0.6705
42074,0.0,0.829,0.171,0.5499
42075,0.029,0.84,0.132,0.8885
42076,0.075,0.865,0.06,-0.0036
42077,0.0,0.81,0.19,0.3291
42078,0.0,0.701,0.299,0.9441
42079,0.029,0.902,0.069,0.3164
42080,0.0,0.786,0.214,0.7479
42081,0.018,0.729,0.252,0.9804
42082,0.0,0.969,0.031,0.0772
42083,0.1,0.465,0.435,0.9371
42084,0.182,0.608,0.209,0.1027
42085,0.0,0.77,0.23,0.9756
42086,0.0,0.252,0.748,0.836
42087,0.268,0.732,0.0,-0.0258
42088,0.0,0.263,0.737,0.4215
42089,0.038,0.775,0.187,0.9445
42090,0.343,0.657,0.0,-0.7783
42091,0.0,0.482,0.518,0.5093
42092,0.069,0.787,0.144,0.9952
42093,0.137,0.863,0.0,-0.1511
42094,0.0,0.488,0.512,0.6369
42095,0.0,0.698,0.302,0.8776
42096,0.054,0.815,0.131,0.9748
42097,0.055,0.632,0.312,0.9798
42098,0.0,0.905,0.095,0.4574
42099,0.063,0.674,0.263,0.9715
42100,0.0,0.86,0.14,0.0772
42101,0.019,0.79,0.191,0.9605
42102,0.0,0.671,0.329,0.9293
42103,0.003,0.791,0.206,0.9967
42104,0.0,0.48,0.52,0.7579
42105,0.09,0.859,0.051,-0.6193
42106,0.0,0.196,0.804,0.6249
42107,0.0,1.0,0.0,0.0
42108,0.103,0.833,0.064,-0.8456
42109,0.092,0.754,0.155,0.722
42110,0.127,0.797,0.076,-0.7038
42111,0.0,0.639,0.361,0.9757
42112,0.13,0.524,0.346,0.6273
42113,0.0,0.926,0.074,0.4215
42114,0.0,1.0,0.0,0.0
42115,0.01,0.902,0.088,0.8673
42116,0.021,0.849,0.13,0.8007
42117,0.0,1.0,0.0,0.0
42118,0.167,0.639,0.194,0.0644
42119,0.32,0.68,0.0,-0.6908
42120,0.0,1.0,0.0,0.0
42121,0.0,0.624,0.376,0.9252
42122,0.031,0.649,0.32,0.9902
42123,0.136,0.651,0.213,0.5994
42124,0.0,0.875,0.125,0.5719
42125,0.0,0.577,0.423,0.765
42126,0.0,0.669,0.331,0.7871
42127,0.0,0.654,0.346,0.9823
42128,0.078,0.664,0.258,0.8707
42129,0.0,0.637,0.363,0.9711
42130,0.316,0.609,0.074,-0.7471
42131,0.314,0.686,0.0,-0.4939
42132,0.0,0.619,0.381,0.8874
42133,0.0,0.586,0.414,0.802
42134,0.0,0.464,0.536,0.5379
42135,0.0,0.618,0.382,0.7932
42136,0.0,0.537,0.463,0.7845
42137,0.378,0.622,0.0,-0.836
42138,0.042,0.696,0.262,0.8891
42139,0.0,0.477,0.523,0.2942
42140,0.157,0.622,0.221,0.7979
42141,0.142,0.658,0.2,0.6903
42142,0.0,0.743,0.257,0.6705
42143,0.121,0.545,0.334,0.8617
42144,0.0,0.828,0.172,0.4003
42145,0.0,0.699,0.301,0.784
42146,0.148,0.719,0.133,-0.9796
42147,0.046,0.767,0.188,0.9963
42148,0.272,0.604,0.124,-0.8005
42149,0.0,0.8,0.2,0.1901
42150,0.0,1.0,0.0,0.0
42151,0.084,0.534,0.382,0.9569
42152,0.029,0.721,0.25,0.988
42153,0.0,0.367,0.633,0.7845
42154,0.23,0.586,0.185,0.0
42155,0.0,0.916,0.084,0.2732
42156,0.111,0.817,0.072,-0.7504
42157,0.038,0.551,0.411,0.9483
42158,0.0,1.0,0.0,0.0
42159,0.059,0.782,0.158,0.6369
42160,0.0,0.328,0.672,0.6249
42161,0.0,0.499,0.501,0.9685
42162,0.0,1.0,0.0,0.0
42163,0.096,0.753,0.152,0.5719
42164,0.0,0.755,0.245,0.945
42165,0.11,0.89,0.0,-0.1531
42166,0.0,0.758,0.242,0.1531
42167,0.0,1.0,0.0,0.0
42168,0.137,0.625,0.239,0.4493
42169,0.075,0.73,0.195,0.9908
42170,0.059,0.702,0.239,0.9118
42171,0.0,0.734,0.266,0.4404
42172,0.0,0.734,0.266,0.4404
42173,0.0,0.417,0.583,0.6369
42174,0.0,0.429,0.571,0.4588
42175,0.284,0.291,0.425,0.2373
42176,0.094,0.906,0.0,-0.5549
42177,0.0,1.0,0.0,0.0
42178,0.044,0.788,0.167,0.9982
42179,0.0,0.333,0.667,0.7184
42180,0.0,0.122,0.878,0.802
42181,0.0,1.0,0.0,0.0
42182,0.046,0.732,0.222,0.9642
42183,0.0,0.854,0.146,0.34
42184,0.0,0.608,0.392,0.7964
42185,0.072,0.714,0.214,0.9209
42186,0.0,0.619,0.381,0.8126
42187,0.072,0.727,0.201,0.952
42188,0.0,0.694,0.306,0.936
42189,0.0,0.82,0.18,0.9118
42190,0.0,0.501,0.499,0.8392
42191,0.0,0.839,0.161,0.9368
42192,0.149,0.851,0.0,-0.8201
42193,0.066,0.738,0.196,0.9959
42194,0.0,1.0,0.0,0.0
42195,0.0,1.0,0.0,0.0
42196,0.049,0.836,0.116,0.8176
42197,0.083,0.653,0.264,0.8867
42198,0.0,0.51,0.49,0.9722
42199,0.097,0.903,0.0,-0.7351
42200,0.0,0.564,0.436,0.8906
42201,0.143,0.778,0.078,-0.9917
42202,0.0,1.0,0.0,0.0
42203,0.0,0.814,0.186,0.7964
42204,0.067,0.767,0.166,0.9956
42205,0.118,0.882,0.0,-0.34
42206,0.0,0.588,0.412,0.6369
42207,0.0,1.0,0.0,0.0
42208,0.0,0.822,0.178,0.6597
42209,0.0,1.0,0.0,0.0
42210,0.291,0.63,0.08,-0.7712
42211,0.0,0.588,0.412,0.7906
42212,0.036,0.53,0.434,0.9897
42213,0.067,0.756,0.176,0.5574
42214,0.021,0.572,0.408,0.9883
42215,0.0,0.632,0.368,0.7906
42216,0.0,0.505,0.495,0.9149
42217,0.0,0.538,0.462,0.9191
42218,0.044,0.802,0.154,0.9937
42219,0.419,0.581,0.0,-0.5574
42220,0.376,0.485,0.139,-0.5994
42221,0.0,0.248,0.752,0.9726
42222,0.062,0.713,0.225,0.9789
42223,0.0,0.308,0.692,0.6696
42224,0.0,1.0,0.0,0.0
42225,0.07,0.727,0.204,0.8652
42226,0.0,0.529,0.471,0.9446
42227,0.097,0.903,0.0,-0.128
42228,0.089,0.644,0.267,0.7146
42229,0.03,0.856,0.115,0.8088
42230,0.044,0.625,0.33,0.9434
42231,0.248,0.692,0.06,-0.7845
42232,0.024,0.899,0.077,0.6436
42233,0.059,0.832,0.109,0.211
42234,0.087,0.879,0.034,-0.8575
42235,0.077,0.847,0.076,-0.0387
42236,0.074,0.894,0.031,-0.8265
42237,0.228,0.693,0.079,-0.6705
42238,0.0,0.829,0.171,0.5499
42239,0.103,0.731,0.166,0.3182
42240,0.0,0.685,0.315,0.9595
42241,0.0,1.0,0.0,0.0
42242,0.0,0.588,0.412,0.9233
42243,0.0,1.0,0.0,0.0
42244,0.136,0.763,0.102,-0.2023
42245,0.054,0.844,0.102,0.5912
42246,0.0,0.615,0.385,0.9325
42247,0.045,0.712,0.243,0.8765
42248,0.195,0.55,0.255,0.0498
42249,0.0,0.182,0.818,0.6696
42250,0.023,0.862,0.115,0.8655
42251,0.0,0.589,0.411,0.975
42252,0.0,0.87,0.13,0.4939
42253,0.085,0.756,0.158,0.906
42254,0.107,0.653,0.24,0.7112
42255,0.0,1.0,0.0,0.0
42256,0.0,1.0,0.0,0.0
42257,0.13,0.87,0.0,-0.7184
42258,0.0,0.887,0.113,0.6553
42259,0.0,0.465,0.535,0.5574
42260,0.0,0.448,0.552,0.8712
42261,0.249,0.457,0.294,0.2259
42262,0.0,0.692,0.308,0.8402
42263,0.0,1.0,0.0,0.0
42264,0.0,0.782,0.218,0.8176
42265,0.0,1.0,0.0,0.0
42266,0.0,1.0,0.0,0.0
42267,0.0,1.0,0.0,0.0
42268,0.0,0.543,0.457,0.6369
42269,0.142,0.657,0.202,0.4955
42270,0.0,0.72,0.28,0.3252
42271,0.0,0.784,0.216,0.9057
42272,0.023,0.809,0.168,0.9893
42273,0.054,0.712,0.234,0.9919
42274,0.047,0.666,0.287,0.9904
42275,0.0,0.554,0.446,0.9422
42276,0.091,0.674,0.236,0.9106
42277,0.0,0.414,0.586,0.8588
42278,0.0,0.688,0.312,0.4902
42279,0.0,1.0,0.0,0.0
42280,0.071,0.476,0.452,0.8402
42281,0.0,0.612,0.388,0.2263
42282,0.0,0.667,0.333,0.926
42283,0.094,0.737,0.169,0.8104
42284,0.0,0.809,0.191,0.9249
42285,0.0,0.161,0.839,0.886
42286,0.0,0.586,0.414,0.8481
42287,0.099,0.79,0.111,-0.1037
42288,0.109,0.71,0.181,0.9412
42289,0.146,0.729,0.125,-0.6369
42290,0.0,1.0,0.0,0.0
42291,0.0,0.769,0.231,0.5423
42292,0.0,0.714,0.286,0.34
42293,0.0,0.505,0.495,0.9893
42294,0.0,0.609,0.391,0.8542
42295,0.059,0.568,0.373,0.9703
42296,0.0,0.69,0.31,0.7414
42297,0.018,0.791,0.191,0.9882
42298,0.0,0.494,0.506,0.6249
42299,0.0,0.549,0.451,0.6249
42300,0.0,0.677,0.323,0.9403
42301,0.0,0.575,0.425,0.5719
42302,0.057,0.824,0.119,0.9835
42303,0.056,0.815,0.128,0.9583
42304,0.106,0.575,0.319,0.6204
42305,0.099,0.735,0.166,0.2488
42306,0.0,0.513,0.487,0.2263
42307,0.112,0.695,0.193,0.4141
42308,0.0,0.609,0.391,0.7229
42309,0.0,0.5,0.5,0.9431
42310,0.049,0.799,0.152,0.6872
42311,0.0,0.262,0.738,0.8825
42312,0.0,0.233,0.767,0.9552
42313,0.124,0.579,0.297,0.765
42314,0.0,0.513,0.487,0.2263
42315,0.05,0.853,0.097,0.5321
42316,0.0,0.625,0.375,0.34
42317,0.0,0.627,0.373,0.9231
42318,0.067,0.841,0.092,0.8133
42319,0.0,0.805,0.195,0.4404
42320,0.054,0.654,0.292,0.9225
42321,0.0,0.529,0.471,0.6654
42322,0.11,0.538,0.352,0.714
42323,0.162,0.609,0.229,0.6372
42324,0.0,0.471,0.529,0.6696
42325,0.129,0.821,0.051,-0.9658
42326,0.083,0.751,0.166,0.9963
42327,0.0,1.0,0.0,0.0
42328,0.0,1.0,0.0,0.0
42329,0.0,1.0,0.0,0.0
42330,0.038,0.723,0.239,0.965
42331,0.035,0.719,0.245,0.9378
42332,0.125,0.594,0.281,0.9166
42333,0.0,0.72,0.28,0.9859
42334,0.056,0.493,0.451,0.9246
42335,0.014,0.842,0.144,0.9531
42336,0.032,0.832,0.136,0.9144
42337,0.0,0.36,0.64,0.7964
42338,0.0,0.638,0.362,0.6249
42339,0.062,0.699,0.239,0.987
42340,0.0,1.0,0.0,0.0
42341,0.0,0.278,0.722,0.636
42342,0.244,0.756,0.0,-0.4404
42343,0.062,0.714,0.223,0.7902
42344,0.0,0.377,0.623,0.765
42345,0.0,0.703,0.297,0.8519
42346,0.048,0.77,0.182,0.9376
42347,0.0,0.835,0.165,0.5215
42348,0.0,0.549,0.451,0.8481
42349,0.0,0.881,0.119,0.4767
42350,0.01,0.814,0.176,0.947
42351,0.0,0.496,0.504,0.7249
42352,0.018,0.68,0.302,0.9894
42353,0.076,0.782,0.142,0.4767
42354,0.0,0.256,0.744,0.4404
42355,0.051,0.826,0.122,0.9048
42356,0.0,0.366,0.634,0.6369
42357,0.0,0.783,0.217,0.3612
42358,0.0,0.724,0.276,0.7257
42359,0.0,0.256,0.744,0.4404
42360,0.0,0.646,0.354,0.96
42361,0.0,0.417,0.583,0.8807
42362,0.0,0.165,0.835,0.7249
42363,0.0,0.426,0.574,0.8953
42364,0.0,1.0,0.0,0.0
42365,0.046,0.748,0.206,0.886
42366,0.0,0.683,0.317,0.6776
42367,0.0,0.728,0.272,0.9718
42368,0.0,0.824,0.176,0.5423
42369,0.0,1.0,0.0,0.0
42370,0.117,0.722,0.161,0.2023
42371,0.0,1.0,0.0,0.0
42372,0.0,0.755,0.245,0.3802
42373,0.172,0.547,0.281,0.3384
42374,0.038,0.916,0.046,0.0762
42375,0.0,1.0,0.0,0.0
42376,0.112,0.733,0.155,0.684
42377,0.0,1.0,0.0,0.0
42378,0.0,0.582,0.418,0.9201
42379,0.049,0.771,0.18,0.9918
42380,0.111,0.603,0.286,0.5411
42381,0.0,0.756,0.244,0.4404
42382,0.039,0.664,0.297,0.8887
42383,0.0,0.445,0.555,0.9323
42384,0.083,0.74,0.177,0.6222
42385,0.215,0.509,0.276,0.5621
42386,0.0,1.0,0.0,0.0
42387,0.247,0.572,0.181,-0.4724
42388,0.06,0.669,0.271,0.9523
42389,0.481,0.519,0.0,-0.5719
42390,0.0,0.606,0.394,0.8312
42391,0.054,0.876,0.071,0.306
42392,0.0,1.0,0.0,0.0
42393,0.093,0.74,0.167,0.9489
42394,0.094,0.794,0.112,-0.332
42395,0.0,0.548,0.452,0.765
42396,0.0,0.722,0.278,0.4019
42397,0.0,0.693,0.307,0.9858
42398,0.052,0.735,0.213,0.998
42399,0.2,0.69,0.11,-0.8126
42400,0.195,0.569,0.236,0.1645
42401,0.087,0.601,0.312,0.9255
42402,0.102,0.643,0.255,0.7506
42403,0.035,0.866,0.099,0.5657
42404,0.0,1.0,0.0,0.0
42405,0.0,0.736,0.264,0.4477
42406,0.0,0.643,0.357,0.6124
42407,0.0,0.735,0.265,0.8979
42408,0.389,0.611,0.0,-0.6249
42409,0.0,0.759,0.241,0.9878
42410,0.0,0.606,0.394,0.8312
42411,0.481,0.519,0.0,-0.5719
42412,0.034,0.515,0.452,0.9704
42413,0.045,0.711,0.244,0.8689
42414,0.0,0.776,0.224,0.5994
42415,0.099,0.79,0.111,-0.1037
42416,0.109,0.71,0.181,0.9412
42417,0.146,0.729,0.125,-0.6369
42418,0.0,1.0,0.0,0.0
42419,0.0,0.769,0.231,0.5423
42420,0.0,0.714,0.286,0.34
42421,0.107,0.732,0.161,0.922
42422,0.058,0.642,0.3,0.9563
42423,0.183,0.757,0.06,-0.5994
42424,0.095,0.729,0.176,0.6369
42425,0.0,0.843,0.157,0.9608
42426,0.061,0.551,0.388,0.9057
42427,0.0,0.494,0.506,0.6249
42428,0.0,0.355,0.645,0.8437
42429,0.0,0.537,0.463,0.9319
42430,0.0,0.606,0.394,0.7783
42431,0.134,0.588,0.278,0.7269
42432,0.088,0.699,0.213,0.7759
42433,0.197,0.708,0.095,-0.6696
42434,0.0,0.779,0.221,0.3716
42435,0.0,0.82,0.18,0.5106
42436,0.096,0.8,0.104,0.8548
42437,0.0,1.0,0.0,0.0
42438,0.0,0.408,0.592,0.4404
42439,0.035,0.866,0.099,0.5657
42440,0.099,0.742,0.159,0.9949
42441,0.071,0.653,0.276,0.9729
42442,0.0,0.682,0.318,0.6369
42443,0.0,0.263,0.737,0.4215
42444,0.0,0.811,0.189,0.2732
42445,0.021,0.792,0.187,0.9801
42446,0.079,0.765,0.156,0.6846
42447,0.034,0.732,0.234,0.9609
42448,0.0,0.535,0.465,0.8268
42449,0.0,0.5,0.5,0.6115
42450,0.169,0.777,0.054,-0.9138
42451,0.0,1.0,0.0,0.0
42452,0.0,1.0,0.0,0.0
42453,0.0,1.0,0.0,0.0
42454,0.0,0.359,0.641,0.7482
42455,0.0,0.471,0.529,0.926
42456,0.0,0.538,0.462,0.875
42457,0.0,0.735,0.265,0.8979
42458,0.115,0.558,0.327,0.9531
42459,0.0,0.691,0.309,0.8176
42460,0.014,0.764,0.222,0.9879
42461,0.0,0.513,0.487,0.8858
42462,0.0,0.784,0.216,0.664
42463,0.119,0.661,0.22,0.6801
42464,0.332,0.491,0.177,-0.3089
42465,0.248,0.692,0.06,-0.7845
42466,0.024,0.899,0.077,0.6436
42467,0.103,0.731,0.166,0.3182
42468,0.077,0.847,0.076,-0.0387
42469,0.087,0.879,0.034,-0.8575
42470,0.0,0.802,0.198,0.8459
42471,0.0,0.733,0.267,0.3716
42472,0.085,0.793,0.122,0.7269
42473,0.074,0.894,0.031,-0.8265
42474,0.129,0.723,0.148,0.529
42475,0.123,0.616,0.261,0.5378
42476,0.0,1.0,0.0,0.0
42477,0.0,1.0,0.0,0.0
42478,0.049,0.836,0.116,0.8176
42479,0.083,0.653,0.264,0.8867
42480,0.058,0.642,0.3,0.9563
42481,0.183,0.757,0.06,-0.5994
42482,0.095,0.729,0.176,0.6369
42483,0.0,0.609,0.391,0.9516
42484,0.0,0.715,0.285,0.6988
42485,0.0,0.407,0.593,0.743
42486,0.053,0.814,0.133,0.8441
42487,0.118,0.843,0.04,-0.7096
42488,0.0,0.462,0.538,0.9725
42489,0.0,0.589,0.411,0.7424
42490,0.058,0.778,0.164,0.9985
42491,0.091,0.649,0.26,0.7184
42492,0.111,0.824,0.066,-0.8171
42493,0.0,0.88,0.12,0.6826
42494,0.0,1.0,0.0,0.0
42495,0.0,1.0,0.0,0.0
42496,0.0,0.909,0.091,0.4023
42497,0.046,0.712,0.242,0.9977
42498,0.0,1.0,0.0,0.0
42499,0.034,0.515,0.452,0.9704
42500,0.0,0.312,0.688,0.765
42501,0.172,0.79,0.038,-0.9025
42502,0.173,0.746,0.081,-0.6876
42503,0.0,0.536,0.464,0.6369
42504,0.131,0.761,0.108,0.2491
42505,0.0,0.566,0.434,0.3182
42506,0.242,0.758,0.0,-0.6996
42507,0.0,0.682,0.318,0.8555
42508,0.101,0.543,0.357,0.9477
42509,0.036,0.815,0.149,0.8803
42510,0.492,0.508,0.0,-0.4404
42511,0.0,0.51,0.49,0.8271
42512,0.13,0.559,0.312,0.8425
42513,0.016,0.875,0.11,0.932
42514,0.0,1.0,0.0,0.0
42515,0.0,0.698,0.302,0.9648
42516,0.057,0.858,0.085,0.353
42517,0.14,0.343,0.517,0.9213
42518,0.0,0.634,0.366,0.8316
42519,0.188,0.748,0.064,-0.6705
42520,0.064,0.843,0.092,0.3087
42521,0.064,0.843,0.092,0.3087
42522,0.0,0.633,0.367,0.4404
42523,0.107,0.698,0.195,0.9806
42524,0.0,0.182,0.818,0.6696
42525,0.081,0.671,0.248,0.8398
42526,0.577,0.423,0.0,-0.6249
42527,0.034,0.789,0.177,0.9779
42528,0.0,0.834,0.166,0.8898
42529,0.0,0.483,0.517,0.9599
42530,0.0,0.361,0.639,0.9245
42531,0.0,0.89,0.11,0.4939
42532,0.231,0.769,0.0,-0.5574
42533,0.085,0.71,0.205,0.9717
42534,0.0,0.423,0.577,0.6249
42535,0.0,0.196,0.804,0.6249
42536,0.0,1.0,0.0,0.0
42537,0.256,0.744,0.0,-0.8249
42538,0.132,0.807,0.061,-0.9615
42539,0.0,1.0,0.0,0.0
42540,0.048,0.726,0.226,0.9575
42541,0.07,0.76,0.17,0.8736
42542,0.0,0.455,0.545,0.802
42543,0.352,0.591,0.056,-0.9827
42544,0.046,0.869,0.085,0.5859
42545,0.129,0.855,0.015,-0.9658
42546,0.0,1.0,0.0,0.0
42547,0.0,0.852,0.148,0.5971
42548,0.0,0.802,0.198,0.8459
42549,0.0,0.575,0.425,0.8126
42550,0.068,0.932,0.0,-0.2732
42551,0.132,0.629,0.238,0.9572
42552,0.029,0.785,0.186,0.886
42553,0.096,0.744,0.16,0.0772
42554,0.168,0.745,0.086,-0.9312
42555,0.024,0.82,0.156,0.9575
42556,0.063,0.82,0.117,0.8499
42557,0.0,1.0,0.0,0.0
42558,0.219,0.781,0.0,-0.8271
42559,0.18,0.727,0.093,-0.3612
42560,0.332,0.56,0.108,-0.9244
42561,0.063,0.697,0.24,0.9375
42562,0.103,0.704,0.192,0.4404
42563,0.0,0.723,0.277,0.3182
42564,0.0,1.0,0.0,0.0
42565,0.211,0.789,0.0,-0.34
42566,0.0,1.0,0.0,0.0
42567,0.0,0.709,0.291,0.4019
42568,0.197,0.492,0.311,0.34
42569,0.183,0.769,0.048,-0.9939
42570,0.0,0.905,0.095,0.6369
42571,0.0,0.614,0.386,0.8316
42572,0.0,0.714,0.286,0.9676
42573,0.214,0.69,0.096,-0.992
42574,0.043,0.65,0.307,0.9072
42575,0.289,0.615,0.096,-0.6155
42576,0.0,0.808,0.192,0.7684
42577,0.0,0.757,0.243,0.5423
42578,0.084,0.916,0.0,-0.296
42579,0.0,0.595,0.405,0.8176
42580,0.087,0.667,0.246,0.7871
42581,0.078,0.865,0.058,-0.5071
42582,0.0,1.0,0.0,0.0
42583,0.0,1.0,0.0,0.0
42584,0.012,0.886,0.102,0.9287
42585,0.0,0.461,0.539,0.8481
42586,0.028,0.814,0.158,0.9969
42587,0.193,0.642,0.165,-0.0772
42588,0.277,0.723,0.0,-0.8803
42589,0.062,0.728,0.21,0.9977
42590,0.0,0.708,0.292,0.5106
42591,0.0,1.0,0.0,0.0
42592,0.011,0.884,0.105,0.9253
42593,0.032,0.642,0.326,0.9939
42594,0.0,0.671,0.329,0.7496
42595,0.504,0.359,0.137,-0.7293
42596,0.0,1.0,0.0,0.0
42597,0.029,0.856,0.115,0.9716
42598,0.139,0.861,0.0,-0.4404
42599,0.454,0.546,0.0,-0.1695
42600,0.087,0.871,0.042,-0.34
42601,0.0,0.787,0.213,0.8836
42602,0.0,0.854,0.146,0.34
42603,0.068,0.738,0.194,0.4767
42604,0.086,0.78,0.134,0.7929
42605,0.0,0.793,0.207,0.2714
42606,0.0,1.0,0.0,0.0
42607,0.072,0.811,0.117,0.9118
42608,0.0,0.423,0.577,0.6249
42609,0.0,0.57,0.43,0.7783
42610,0.15,0.629,0.221,0.3786
42611,0.139,0.669,0.192,0.5719
42612,0.0,0.787,0.213,0.4549
42613,0.0,0.334,0.666,0.6114
42614,0.098,0.743,0.159,0.9973
42615,0.063,0.809,0.128,0.9641
42616,0.0,1.0,0.0,0.0
42617,0.0,0.845,0.155,0.8807
42618,0.058,0.802,0.14,0.7004
42619,0.056,0.762,0.182,0.8018
42620,0.094,0.732,0.174,0.9667
42621,0.254,0.664,0.082,-0.8591
42622,0.206,0.686,0.108,-0.4574
42623,0.0,0.217,0.783,0.5574
42624,0.085,0.566,0.349,0.8168
42625,0.092,0.853,0.055,-0.7215
42626,0.074,0.725,0.2,0.9884
42627,0.0,0.594,0.406,0.6249
42628,0.055,0.707,0.238,0.9839
42629,0.064,0.813,0.124,0.8885
42630,0.365,0.635,0.0,-0.3182
42631,0.035,0.728,0.236,0.9984
42632,0.0,0.687,0.313,0.6249
42633,0.045,0.859,0.095,0.8087
42634,0.2,0.629,0.171,-0.2415
42635,0.122,0.72,0.157,0.032
42636,0.136,0.656,0.207,0.5358
42637,0.367,0.553,0.081,-0.9646
42638,0.22,0.583,0.197,-0.1779
42639,0.0,0.417,0.583,0.6369
42640,0.246,0.55,0.203,-0.5532
42641,0.0,0.792,0.208,0.2732
42642,0.0,0.483,0.517,0.9599
42643,0.062,0.728,0.21,0.9977
42644,0.0,0.708,0.292,0.5106
42645,0.367,0.553,0.081,-0.9646
42646,0.22,0.583,0.197,-0.1779
42647,0.246,0.55,0.203,-0.5532
42648,0.0,0.417,0.583,0.6369
42649,0.028,0.781,0.192,0.857
42650,0.0,0.571,0.429,0.4588
42651,0.0,0.796,0.204,0.3182
42652,0.139,0.549,0.312,0.9562
42653,0.087,0.772,0.141,0.9165
42654,0.0,1.0,0.0,0.0
42655,0.0,0.53,0.47,0.7351
42656,0.08,0.773,0.147,0.7311
42657,0.101,0.751,0.147,0.2023
42658,0.03,0.807,0.163,0.9983
42659,0.0,1.0,0.0,0.0
42660,0.12,0.742,0.139,0.4002
42661,0.0,0.625,0.375,0.6369
42662,0.12,0.492,0.388,0.7096
42663,0.0,0.562,0.438,0.5994
42664,0.18,0.631,0.189,0.296
42665,0.064,0.811,0.124,0.6765
42666,0.393,0.607,0.0,-0.8658
42667,0.0,1.0,0.0,0.0
42668,0.0,0.751,0.249,0.8062
42669,0.107,0.693,0.199,0.699
42670,0.15,0.73,0.12,0.1235
42671,0.0,1.0,0.0,0.0
42672,0.0,0.514,0.486,0.9345
42673,0.0,1.0,0.0,0.0
42674,0.155,0.575,0.269,0.9438
42675,0.0,0.783,0.217,0.3612
42676,0.0,0.588,0.412,0.6369
42677,0.0,0.365,0.635,0.54
42678,0.039,0.697,0.264,0.9269
42679,0.247,0.547,0.206,-0.1139
42680,0.108,0.73,0.162,0.2505
42681,0.0,0.256,0.744,0.4404
42682,0.255,0.573,0.172,-0.3802
42683,0.0,0.16,0.84,0.8885
42684,0.0,0.851,0.149,0.2724
42685,0.0,1.0,0.0,0.0
